chr19	65227	66345	0	0	1	1	0	7
chr19	66499	71139	2	2	0	1	0	13
chr19	66500	70927	0	0	1	1	0	30
chr19	72274	72583	1	1	0	1	0	14
chr19	191354	195502	2	2	0	4	0	56
chr19	201662	201754	2	2	0	7	0	41
chr19	201662	205168	2	2	0	4	9	70
chr19	201813	203869	2	2	0	1	0	58
chr19	201813	203873	2	2	0	3	0	58
chr19	202237	203873	2	2	0	2	0	55
chr19	204065	205168	2	2	0	4	1	68
chr19	205076	205168	2	2	0	2	11	58
chr19	205227	208325	2	2	0	0	8	24
chr19	205227	221139	2	2	0	0	7	15
chr19	208391	209234	2	2	0	1	0	23
chr19	208391	209767	2	2	0	0	1	19
chr19	208391	214930	2	2	0	0	1	19
chr19	208391	218726	2	2	0	1	0	32
chr19	208391	231582	2	2	0	0	1	19
chr19	209432	209767	2	2	0	1	0	17
chr19	209866	211760	2	2	0	1	0	40
chr19	211715	221139	2	2	0	1	0	51
chr19	218759	219004	2	2	0	1	0	32
chr19	221205	229634	2	2	0	1	0	45
chr19	224048	229634	2	2	0	4	0	74
chr19	229878	230142	2	2	0	2	0	17
chr19	233542	234424	2	2	0	3	0	41
chr19	234140	234420	2	2	0	1	0	47
chr19	234641	237934	2	2	0	9	0	64
chr19	281537	282132	2	2	0	9	0	60
chr19	282311	282751	0	0	1	7	0	59
chr19	282810	287473	0	0	1	5	0	58
chr19	287751	288018	2	2	0	11	1	67
chr19	288172	291284	0	0	1	12	0	73
chr19	306711	307117	2	2	0	12	0	74
chr19	307537	308576	0	0	1	5	2	64
chr19	308665	308799	2	2	0	7	2	66
chr19	308665	311843	2	2	0	1	0	58
chr19	308926	311844	0	0	1	15	0	74
chr19	311940	312190	0	0	1	17	0	65
chr19	312273	313491	0	0	1	19	0	74
chr19	313643	325633	2	2	0	7	1	60
chr19	315141	328523	1	1	0	0	1	17
chr19	324039	324099	1	3	0	2	0	73
chr19	325705	326506	0	0	1	10	1	68
chr19	326192	326227	1	1	0	1	0	19
chr19	326336	326443	1	1	0	0	1	32
chr19	326372	326443	1	1	0	0	1	32
chr19	326598	327131	2	2	0	8	2	70
chr19	327256	327862	2	2	0	7	2	65
chr19	327990	334399	0	0	1	5	1	62
chr19	334543	336082	0	0	1	5	0	64
chr19	408402	409005	0	0	1	2	0	67
chr19	417323	418922	0	0	1	8	1	73
chr19	419056	422144	2	2	0	0	1	13
chr19	419057	422145	0	0	1	9	1	73
chr19	422046	422087	2	2	0	1	0	40
chr19	422456	425095	2	2	0	2	0	57
chr19	425232	430683	0	0	1	8	0	43
chr19	430748	434708	0	0	1	6	0	61
chr19	434866	436164	0	0	1	0	1	14
chr19	436292	436379	0	0	1	4	4	71
chr19	436431	436628	2	2	0	1	5	51
chr19	436432	436629	0	0	1	0	5	52
chr19	436683	438716	2	2	0	0	6	53
chr19	436684	438717	0	0	1	1	6	55
chr19	438837	438968	2	2	0	0	4	62
chr19	438838	438969	0	0	1	2	4	60
chr19	439030	440860	2	2	0	0	3	52
chr19	439031	440861	0	0	1	0	3	51
chr19	440933	460528	0	0	1	3	0	64
chr19	441628	460527	2	2	0	1	0	43
chr19	458551	458783	1	1	0	0	1	18
chr19	458551	458846	1	1	0	0	1	18
chr19	507845	518888	0	0	1	8	0	65
chr19	513653	513911	2	2	0	1	0	56
chr19	532109	535836	0	0	1	72	1	75
chr19	534569	534612	2	2	0	0	1	30
chr19	534569	534656	2	2	0	0	1	30
chr19	534569	534700	2	2	0	0	1	30
chr19	534789	534832	2	2	0	0	1	22
chr19	534789	534877	2	2	0	0	1	22
chr19	535923	536241	1	1	0	65	2	74
chr19	536341	537012	0	0	1	63	2	72
chr19	537147	541341	1	1	0	3	0	61
chr19	537148	538677	0	0	1	4	0	15
chr19	537148	541338	0	0	1	63	5	71
chr19	537148	541345	0	0	1	1	0	44
chr19	537596	537900	2	2	0	1	0	18
chr19	539974	540010	1	1	0	0	1	48
