chr19	60748	66345	0	0	1	1	0	49
chr19	65227	66345	0	0	1	1	0	9
chr19	66500	70927	0	0	1	1	0	8
chr19	70814	72169	1	1	0	1	0	48
chr19	191354	195502	2	2	0	1	0	74
chr19	200049	200389	2	2	0	0	2	65
chr19	200243	200389	2	2	0	0	2	65
chr19	201662	201754	2	2	0	2	0	39
chr19	201662	205168	2	2	0	6	12	69
chr19	201813	203873	2	2	0	1	0	35
chr19	204065	205168	2	2	0	9	2	58
chr19	204065	208325	2	2	0	1	0	30
chr19	204069	204842	2	2	0	1	0	68
chr19	205076	205168	2	2	0	9	9	69
chr19	205227	205453	2	2	0	8	0	58
chr19	205227	207670	2	2	0	1	0	12
chr19	205227	208325	2	2	0	2	6	52
chr19	205227	221139	2	2	0	0	3	22
chr19	208391	208956	2	2	0	3	0	51
chr19	209377	209767	2	2	0	2	0	13
chr19	209866	211760	2	2	0	2	0	40
chr19	211715	221139	2	2	0	1	0	28
chr19	211885	218726	2	2	0	1	0	21
chr19	214451	221139	2	2	0	1	0	16
chr19	218917	221139	2	2	0	1	0	56
chr19	219391	221139	2	2	0	1	0	52
chr19	221205	223965	2	2	0	2	0	65
chr19	221205	229634	2	2	0	1	0	52
chr19	224048	229634	2	2	0	2	0	74
chr19	230656	231255	2	2	0	1	0	29
chr19	233542	234424	2	2	0	5	1	53
chr19	238067	239128	2	2	0	3	0	72
chr19	239239	246395	2	2	0	2	0	28
chr19	281537	282132	2	2	0	22	0	69
chr19	282311	282751	0	0	1	11	0	58
chr19	282810	287473	0	0	1	37	0	62
chr19	287751	288018	2	2	0	16	1	69
chr19	288172	291284	0	0	1	11	0	75
chr19	302621	302782	2	2	0	0	1	47
chr19	302816	304078	2	2	0	0	1	25
chr19	302846	303358	2	2	0	0	1	55
chr19	303041	304078	2	2	0	0	1	25
chr19	303071	303358	2	2	0	0	1	55
chr19	303392	304078	2	2	0	0	1	25
chr19	303605	304078	2	2	0	0	1	25
chr19	303698	304078	2	2	0	0	1	25
chr19	303824	304078	2	2	0	0	1	25
chr19	303917	304078	2	2	0	0	1	25
chr19	306711	307117	2	2	0	9	0	74
chr19	307537	308576	0	0	1	9	0	68
chr19	308665	308799	2	2	0	20	0	74
chr19	308665	308820	2	2	0	5	0	72
chr19	308926	311844	0	0	1	13	0	75
chr19	311940	312190	0	0	1	11	0	71
chr19	312273	313491	0	0	1	10	1	74
chr19	313643	325633	2	2	0	12	1	72
chr19	325704	326505	2	2	0	1	0	33
chr19	325705	326506	0	0	1	11	0	71
chr19	326598	326764	2	2	0	2	0	73
chr19	326598	327131	2	2	0	7	0	42
chr19	327256	327862	2	2	0	17	0	74
chr19	327989	328486	2	2	0	1	0	26
chr19	327990	334399	0	0	1	8	0	71
chr19	334543	336082	0	0	1	5	0	73
chr19	336173	343283	2	2	0	1	0	13
chr19	336174	344773	0	0	1	1	0	6
chr19	371323	372630	0	0	1	1	0	53
chr19	381153	381188	1	1	0	0	1	63
chr19	381153	381344	1	1	0	0	1	63
chr19	417323	418922	0	0	1	11	0	72
chr19	419057	422145	0	0	1	7	0	68
chr19	422456	425095	2	2	0	11	0	74
chr19	425232	430683	0	0	1	19	0	64
chr19	430748	434708	0	0	1	13	0	58
chr19	434866	436164	0	0	1	7	0	68
chr19	436292	436379	0	0	1	5	1	52
chr19	436431	436628	2	2	0	0	3	51
chr19	436432	436629	0	0	1	4	3	52
chr19	436683	438716	2	2	0	4	6	53
chr19	436684	438717	0	0	1	9	6	55
chr19	438837	438968	2	2	0	1	4	33
chr19	438838	438969	0	0	1	5	4	65
chr19	439030	440860	2	2	0	1	2	60
chr19	439031	440861	0	0	1	1	2	56
chr19	440933	460528	0	0	1	4	0	61
chr19	464365	467648	0	0	1	1	0	75
chr19	480294	501539	2	2	0	1	0	69
